Date;Year;Month;Day;PAITA;PARACHIQUE;CHICAMA;SALAVERRY;CHIMBOTE;SAMANCO;CASMA;HUARMEY;SUPE;VEGUETA;HUACHO;CHANCAY;CALLAO;TAMBODMORA;PISCO;ATICO;PLANCHADA;QUILCA;MOLLLEND;ILO;TOTAL
08/05/00;2000;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/06/00;2000;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/07/00;2000;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/00;2000;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/00;2000;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/10/00;2000;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/11/00;2000;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/12/00;2000;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/13/00;2000;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/14/00;2000;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/15/00;2000;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/16/00;2000;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/17/00;2000;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/18/00;2000;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/19/00;2000;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/20/00;2000;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/21/00;2000;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/22/00;2000;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/23/00;2000;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/24/00;2000;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/25/00;2000;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/26/00;2000;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/27/00;2000;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/28/00;2000;8;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/29/00;2000;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/30/00;2000;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/31/00;2000;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/00;2000;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/02/00;2000;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/03/00;2000;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/04/00;2000;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/05/00;2000;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/06/00;2000;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/07/00;2000;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/00;2000;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/09/00;2000;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/10/00;2000;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/11/00;2000;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/12/00;2000;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/13/00;2000;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/14/00;2000;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/15/00;2000;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/16/00;2000;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/17/00;2000;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/18/00;2000;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/19/00;2000;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/20/00;2000;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/21/00;2000;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/22/00;2000;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/23/00;2000;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/24/00;2000;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/25/00;2000;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/26/00;2000;9;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/27/00;2000;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/28/00;2000;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/29/00;2000;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/30/00;2000;9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/01/00;2000;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/02/00;2000;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/03/00;2000;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/04/00;2000;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/05/00;2000;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/06/00;2000;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/07/00;2000;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/00;2000;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/09/00;2000;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/10/00;2000;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/11/00;2000;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/12/00;2000;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/13/00;2000;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/14/00;2000;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/15/00;2000;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/16/00;2000;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/17/00;2000;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/18/00;2000;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/19/00;2000;10;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/20/00;2000;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/21/00;2000;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/22/00;2000;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/23/00;2000;10;23;330;394;1366;0;8121;738;0;0;561;2318;732;7006;4754;1068;2883;0;0;0;0;0;30271
10/24/00;2000;10;24;2381;2256;1393;0;15817;479;98;580;533;1926;1543;8888;5920;232;2595;0;0;0;0;0;44641
10/25/00;2000;10;25;2192;1682;3238;0;11464;0;0;0;448;4042;1786;11939;5262;1823;5182;0;0;0;0;0;49058
10/26/00;2000;10;26;1890;808;8387;0;11958;0;0;0;1526;2503;1849;6878;3278;87;888;0;0;0;0;0;40052
10/27/00;2000;10;27;1079;1850;8697;0;10920;207;447;980;6142;6584;3712;8591;3278;0;0;0;0;0;0;0;52487
10/28/00;2000;10;28;1015;566;6000;0;10678;358;300;0;6287;5718;1998;6934;3323;0;0;0;0;0;0;0;43177
10/29/00;2000;10;29;2186;940;4604;0;14327;1033;2060;1095;7575;5518;3008;9976;6724;0;1650;0;0;0;0;0;60696
10/30/00;2000;10;30;3236;925;3665;0;12739;268;1343;565;3943;2824;1819;8624;4768;1114;8507;0;0;0;0;0;54340
10/31/00;2000;10;31;581;537;3500;0;11668;375;1292;620;3499;4522;1867;3426;3932;2197;7045;0;0;0;0;0;45061
11/01/00;2000;11;1;794;855;1081;0;18439;258;2480;1365;3757;5153;1681;3371;2292;2107;3007;0;0;0;0;0;46640
11/02/00;2000;11;2;3215;1226;3573;0;19511;998;2665;576;3957;3275;1406;3411;2357;2521;7342;0;0;0;0;0;56033
11/03/00;2000;11;3;2847;1944;3542;0;16781;272;2454;870;2894;2711;699;5705;5144;1056;4017;0;0;0;0;0;50936
11/04/00;2000;11;4;1914;1230;2906;0;4148;223;226;0;1002;4340;824;5421;4627;2858;4076;0;0;0;0;0;33795
11/05/00;2000;11;5;415;545;2111;0;4816;71;141;2204;5688;6224;4460;14579;4923;5875;6766;0;0;0;0;0;58818
11/06/00;2000;11;6;2204;490;3766;0;4367;78;0;0;5620;5116;3713;11797;4351;6120;10693;0;0;0;0;0;58315
11/07/00;2000;11;7;3000;1287;4879;0;2208;0;0;1145;4454;4513;3210;6893;2262;8802;12657;0;0;0;0;0;55310
11/08/00;2000;11;8;2200;1492;4760;0;3227;0;200;927;3758;2758;2023;4581;1471;4705;9197;0;0;0;0;0;41299
11/09/00;2000;11;9;2100;1923;5634;0;5907;374;0;942;7936;5454;4785;3567;1217;2602;5218;0;0;0;0;0;47659
11/10/00;2000;11;10;2500;895;640;0;3393;29;0;1055;3849;4143;1898;1194;1981;626;713;0;0;0;0;0;22916
11/11/00;2000;11;11;2100;1270;1780;0;8090;0;184;648;4510;3011;1519;2585;4347;76;777;0;0;0;0;0;30897
11/12/00;2000;11;12;1900;1018;204;0;4463;80;0;207;950;856;628;2740;3598;0;2575;0;0;0;0;0;19219
11/13/00;2000;11;13;900;1161;726;0;4533;241;0;412;288;268;262;4500;5660;1402;3047;0;0;0;0;0;23400
11/14/00;2000;11;14;1500;254;1309;0;8699;683;222;875;611;2214;757;2555;1670;8385;8104;0;0;0;0;0;37838
11/15/00;2000;11;15;4000;1349;1659;71;11910;313;223;138;2549;150;577;4211;880;6745;9813;0;0;0;0;0;44588
11/16/00;2000;11;16;3000;600;2124;36;5753;108;823;559;1447;1757;368;3025;1941;5903;7210;0;0;0;0;0;34654
11/17/00;2000;11;17;2000;1200;2359;0;5767;0;0;144;2238;2708;897;8625;4998;3348;2607;0;0;0;0;0;36891
11/18/00;2000;11;18;3500;800;2392;0;7265;0;152;669;7266;6109;5642;16916;6860;2128;5535;0;0;0;0;0;65234
11/19/00;2000;11;19;4000;1400;1621;0;5192;0;122;1161;1939;2313;1497;9590;4353;3003;6333;0;0;0;0;0;42524
11/20/00;2000;11;20;150;503;224;0;4208;73;150;943;1423;3105;1324;9885;983;3236;7648;0;0;0;0;0;33855
11/21/00;2000;11;21;50;805;130;0;6593;70;0;640;2390;3988;1846;7421;2517;3411;6320;0;0;0;0;0;36181
11/22/00;2000;11;22;0;290;339;44;798;0;0;109;2471;3584;2190;3073;1474;3707;6275;0;0;0;0;0;24354
11/23/00;2000;11;23;150;377;836;34;2335;0;0;2058;3231;2327;1711;4783;2137;742;787;0;0;0;0;0;21508
11/24/00;2000;11;24;200;367;1141;49;1062;0;0;829;1304;2761;1243;10384;5164;920;5736;0;0;0;0;0;31160
11/25/00;2000;11;25;0;672;1895;235;1171;0;0;952;6895;6474;4038;12996;5538;825;1332;0;0;0;0;0;43023
11/26/00;2000;11;26;0;760;4726;156;1018;0;0;1635;2791;4929;4301;13983;3408;1089;1879;0;0;0;0;0;40675
11/27/00;2000;11;27;500;177;6788;0;1920;0;0;3051;3680;4239;3400;11235;6602;894;2868;0;0;0;0;0;45354
11/28/00;2000;11;28;900;391;7391;35;3029;0;0;2098;2833;2767;2262;10980;4105;2113;2177;0;0;0;0;0;41081
11/29/00;2000;11;29;650;1386;7291;0;8576;0;0;1306;827;976;745;5482;1701;2125;2408;0;0;0;0;0;33473
11/30/00;2000;11;30;900;900;4439;171;16741;0;2128;1518;1858;1578;368;2148;3338;2183;1525;0;0;0;0;0;39795
12/01/00;2000;12;1;2866;675;4000;158;11361;530;1103;2000;2699;1679;476;806;2400;3177;0;0;0;0;0;0;33930
12/02/00;2000;12;2;3451;977;1500;0;20516;1995;1876;1896;2929;1089;246;1807;2233;2918;153;0;0;0;0;0;43586
12/03/00;2000;12;3;2391;423;1000;0;26037;1472;3535;4246;3748;4023;268;1167;3283;2208;351;0;0;0;0;0;54152
12/04/00;2000;12;4;4892;528;2228;0;23956;2322;3776;4216;4665;5731;269;3900;2073;3402;116;0;0;0;0;0;62074
12/05/00;2000;12;5;3011;706;0;0;10642;338;251;389;3563;3977;1359;6175;3989;423;0;0;0;0;0;0;34823
12/06/00;2000;12;6;534;1533;2014;0;15697;42;82;1530;1067;3157;358;2945;3139;988;0;0;0;0;0;0;33086
12/07/00;2000;12;7;210;2650;4003;0;16520;1210;569;567;1134;2009;969;2649;2140;413;0;0;0;0;0;0;35043
12/08/00;2000;12;8;691;3566;7400;68;17146;1859;290;965;492;980;1295;3244;3924;720;0;0;0;0;0;0;42640
12/09/00;2000;12;9;478;2470;1153;80;6634;1443;703;0;568;1154;237;201;326;117;0;0;0;0;0;0;15564
12/10/00;2000;12;10;408;3252;880;0;7659;207;410;0;616;0;2280;928;661;774;0;0;0;0;0;0;18075
12/11/00;2000;12;11;1298;1110;2320;0;677;0;0;0;1316;1718;1206;2595;834;1171;2493;0;0;0;0;0;16738
12/12/00;2000;12;12;5677;3286;5446;0;98;0;0;0;586;1410;209;5251;3627;2774;6864;0;0;0;0;0;35228
12/13/00;2000;12;13;6406;1485;2104;0;1857;164;0;589;469;666;0;8621;6150;5562;7296;0;0;0;0;0;41369
12/14/00;2000;12;14;1984;749;85;0;280;0;0;0;777;0;0;4880;3579;6008;12594;0;0;0;0;0;30936
12/15/00;2000;12;15;5568;1418;0;0;119;0;80;200;0;307;0;1058;613;2519;7404;0;0;0;0;0;19286
12/16/00;2000;12;16;5619;4122;0;0;30;0;0;102;345;112;440;344;1658;2537;6446;0;0;0;0;0;21755
12/17/00;2000;12;17;6966;1235;0;0;0;0;0;0;0;296;0;1202;1930;1245;2644;0;0;0;0;0;15518
12/18/00;2000;12;18;5391;2582;0;0;79;0;0;0;362;95;120;738;894;1300;2355;0;0;0;0;82;13998
12/19/00;2000;12;19;5295;5060;1013;0;49;0;0;0;0;0;0;1885;1458;1000;2181;0;0;0;0;0;17941
12/20/00;2000;12;20;4230;3923;5696;322;1666;0;0;0;427;322;0;235;2456;1122;1749;0;0;0;0;0;22148
12/21/00;2000;12;21;3382;5401;3108;317;8066;623;0;0;293;0;0;641;2849;2534;1817;0;0;0;0;0;29031
12/22/00;2000;12;22;8117;4505;231;0;1464;0;0;0;243;0;0;380;1223;1096;1503;0;0;0;0;0;18762
12/23/00;2000;12;23;4281;3341;0;0;702;0;0;0;0;0;0;0;202;113;235;0;0;0;0;0;8874
12/24/00;2000;12;24;1416;145;0;0;0;760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2321
12/25/00;2000;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/26/00;2000;12;26;65;978;0;0;0;0;0;0;0;0;0;0;65;178;0;0;0;0;0;381;1667
12/27/00;2000;12;27;3772;1283;3460;0;0;0;0;0;0;0;0;1171;1130;0;0;0;0;0;0;106;10922
12/28/00;2000;12;28;832;3079;2852;0;1115;896;0;0;0;0;0;562;1689;610;156;0;0;0;352;519;12662
12/29/00;2000;12;29;499;3650;1099;0;3100;475;0;0;0;0;277;0;475;695;120;0;0;0;0;988;11378
12/30/00;2000;12;30;498;2967;264;0;6453;238;0;0;0;0;0;0;0;99;0;0;0;0;670;959;12148
12/31/00;2000;12;31;1360;1492;210;0;1849;526;0;0;0;0;0;0;0;19;0;0;0;0;741;1372;7569
01/01/01;2001;1;1;1014;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1017;925;0
01/02/01;2001;1;2;2387;1653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2428;3722;0
01/03/01;2001;1;3;1683;1169;0;0;0;0;0;0;122;0;0;189;255;850;45;0;0;0;805;4640;0
01/04/01;2001;1;4;2860;2465;21;0;7297;296;0;120;0;0;0;0;218;0;0;0;0;0;788;6471;0
01/05/01;2001;1;5;2157;3497;0;0;11460;875;0;0;0;0;0;184;54;0;0;0;290;0;1350;4826;0
01/06/01;2001;1;6;2031;2670;0;0;15373;1291;0;0;0;0;7;0;155;0;0;814;796;0;1268;4334;0
01/07/01;2001;1;7;2440;2128;0;0;13881;981;533;0;0;0;0;0;237;0;0;1581;830;0;1101;2284;0
01/08/01;2001;1;8;3489;3468;112;0;16372;1138;2407;0;0;0;0;10;359;0;0;2057;1821;0;2841;4397;0
01/09/01;2001;1;9;1840;3485;767;0;2431;0;4166;2137;350;0;0;0;193;0;0;1847;2222;0;3864;5918;0
01/10/01;2001;1;10;2741;1961;5509;0;0;0;4860;1789;0;0;0;46;514;0;0;1731;2156;0;2615;3343;0
01/11/01;2001;1;11;3505;5501;7930;0;0;0;174;2242;0;0;0;0;1003;0;0;1674;2113;0;6030;10206;0
01/12/01;2001;1;12;2044;4758;11243;0;0;321;0;3313;0;0;939;0;123;0;0;1592;2503;0;3075;13997;0
01/13/01;2001;1;13;3102;4504;14143;0;0;714;0;838;0;0;0;0;189;0;0;1016;1690;0;3807;9007;0
01/14/01;2001;1;14;4093;5981;15024;0;1554;278;197;1389;468;0;0;0;604;0;0;0;714;0;2529;6820;0
01/15/01;2001;1;15;1284;1944;0;0;162;0;0;0;0;0;0;0;0;0;0;0;384;0;3133;5830;0
01/16/01;2001;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;0;4088;8017;0
01/17/01;2001;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;701;2321;0
01/18/01;2001;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598;0;0;1664;0
01/19/01;2001;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;792;0;10;3188;0
01/20/01;2001;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638;0;565;2173;0
01/21/01;2001;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;0;1602;1798;0
01/22/01;2001;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;2583;0
01/23/01;2001;1;23;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685;0;1571;2818;0
01/24/01;2001;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1243;1760;0;3130;3675;0
01/25/01;2001;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;737;1228;0;1859;7147;0
01/26/01;2001;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;1135;0;513;1487;0
01/27/01;2001;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1901;2153;0;878;3123;0
01/28/01;2001;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2086;2311;0;843;1748;0
01/29/01;2001;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1884;2275;0;1060;1756;0
01/30/01;2001;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1463;2298;0;2411;1705;0
01/31/01;2001;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;889;1602;0;3947;1812;0
02/01/01;2001;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1254;0;3168;1578;0
02/02/01;2001;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;0;2182;1613;0
02/03/01;2001;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498;0;583;2270;0
02/04/01;2001;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843;0
02/05/01;2001;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;2802;0
02/06/01;2001;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;646;2889;0
02/07/01;2001;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2115;0;3729;185;0
02/08/01;2001;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1713;0;3508;2742;0
02/09/01;2001;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;886;0;3618;1894;0
02/10/01;2001;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679;0;1784;7;0
02/11/01;2001;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;0;601;0;0
02/12/01;2001;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;663;42;0
02/13/01;2001;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;0;0;0;42;0
02/14/01;2001;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;938;304;0
02/15/01;2001;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;894;1520;0;2050;608;0
02/16/01;2001;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758;676;0;214;1342;0
02/17/01;2001;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;892;0;0;3802;0
02/18/01;2001;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;0;389;3633;0
02/19/01;2001;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;632;2125;0
02/20/01;2001;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;4979;0
02/21/01;2001;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2870;0
02/22/01;2001;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;163;2766;0
02/23/01;2001;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511;0
02/24/01;2001;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;0
02/25/01;2001;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851;0
02/26/01;2001;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0
02/27/01;2001;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0
02/28/01;2001;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373;0
03/01/01;2001;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0
03/02/01;2001;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0
03/03/01;2001;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;506;0
03/04/01;2001;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764;0
03/05/01;2001;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632;0
03/06/01;2001;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/07/01;2001;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0
03/08/01;2001;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/09/01;2001;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/10/01;2001;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/11/01;2001;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/12/01;2001;3;12;1774;3169;7388;0;24502;1964;1072;724;554;833;329;1917;966;0;0;0;0;0;0;0;0
03/13/01;2001;3;13;2327;2902;3666;0;27952;1812;3163;3971;853;2823;370;1419;847;0;0;0;0;0;0;0;0
03/14/01;2001;3;14;3969;2748;1794;0;27778;2505;4903;3969;2511;3098;290;1862;385;0;0;0;0;0;0;88;0
03/15/01;2001;3;15;1364;799;3527;0;31822;2024;5250;4200;7456;3966;1263;1554;1580;0;0;0;0;0;0;0;0
03/16/01;2001;3;16;1117;1812;4823;0;23395;2412;3614;4124;8476;3942;3658;1968;2181;0;0;0;0;0;0;0;0
03/17/01;2001;3;17;1146;2177;2972;0;30947;1217;3610;80;2740;6259;3524;7032;2067;0;0;0;0;0;0;60;0
03/18/01;2001;3;18;0;383;0;0;0;0;0;0;0;5864;3318;11441;2366;0;0;0;0;0;0;90;0
03/19/01;2001;3;19;0;0;0;0;0;0;0;0;431;5264;2384;7069;1183;160;0;0;0;0;0;0;0
03/20/01;2001;3;20;483;403;5187;0;33470;2472;3152;4786;12729;5416;2879;9643;3542;0;0;0;0;0;0;18;0
03/21/01;2001;3;21;1264;2255;9027;0;34541;1800;5462;3625;10904;0;0;0;0;0;58;0;0;0;0;0;0
03/22/01;2001;3;22;1906;3607;9398;0;29013;2426;2128;3937;7156;0;0;0;0;179;0;0;0;0;0;60;0
03/23/01;2001;3;23;2497;4676;10371;0;24727;1005;3243;2492;6288;6645;4108;7584;1218;0;0;0;0;0;0;12;0
03/24/01;2001;3;24;2236;3022;9393;0;26357;1661;2517;2205;2861;2374;775;2176;410;0;630;0;0;0;0;0;0
03/25/01;2001;3;25;2708;3124;8718;0;26780;1454;1314;1779;3137;2855;2018;7846;1730;0;0;0;0;0;0;58;0
03/26/01;2001;3;26;1121;2475;13406;0;25968;1533;2767;654;2459;182;1584;6141;2031;127;72;0;0;0;0;47;0
03/27/01;2001;3;27;2681;5141;0;0;0;0;0;0;0;0;0;0;0;1169;235;0;0;0;0;26;0
