"","Date","Year","Month","Day","Port","Landing_tm"
"466",2012-04-10,2012,4,10,"TAMBODMORA",0
"467",2012-04-11,2012,4,11,"TAMBODMORA",0
"468",2012-04-12,2012,4,12,"TAMBODMORA",0
"469",2012-04-13,2012,4,13,"TAMBODMORA",0
"470",2012-04-14,2012,4,14,"TAMBODMORA",0
"471",2012-04-15,2012,4,15,"TAMBODMORA",0
"472",2012-04-16,2012,4,16,"TAMBODMORA",0
"473",2012-04-17,2012,4,17,"TAMBODMORA",0
"474",2012-04-18,2012,4,18,"TAMBODMORA",0
"475",2012-04-19,2012,4,19,"TAMBODMORA",0
"476",2012-04-20,2012,4,20,"TAMBODMORA",0
"477",2012-04-21,2012,4,21,"TAMBODMORA",0
"478",2012-04-22,2012,4,22,"TAMBODMORA",0
"479",2012-04-23,2012,4,23,"TAMBODMORA",0
"480",2012-04-24,2012,4,24,"TAMBODMORA",0
"481",2012-04-25,2012,4,25,"TAMBODMORA",0
"482",2012-04-26,2012,4,26,"TAMBODMORA",0
"483",2012-04-27,2012,4,27,"TAMBODMORA",0
"484",2012-04-28,2012,4,28,"TAMBODMORA",0
"485",2012-04-29,2012,4,29,"TAMBODMORA",0
"486",2012-04-30,2012,4,30,"TAMBODMORA",0
"487",2012-05-01,2012,5,1,"TAMBODMORA",0
"488",2012-05-02,2012,5,2,"TAMBODMORA",311
"489",2012-05-03,2012,5,3,"TAMBODMORA",2857
"490",2012-05-04,2012,5,4,"TAMBODMORA",637
"491",2012-05-05,2012,5,5,"TAMBODMORA",1564
"492",2012-05-06,2012,5,6,"TAMBODMORA",4312
"493",2012-05-07,2012,5,7,"TAMBODMORA",5064
"494",2012-05-08,2012,5,8,"TAMBODMORA",4031
"495",2012-05-09,2012,5,9,"TAMBODMORA",4623
"496",2012-05-10,2012,5,10,"TAMBODMORA",2876
"497",2012-05-11,2012,5,11,"TAMBODMORA",3288
"498",2012-05-12,2012,5,12,"TAMBODMORA",4205
"499",2012-05-13,2012,5,13,"TAMBODMORA",4677
"500",2012-05-14,2012,5,14,"TAMBODMORA",264
"501",2012-05-15,2012,5,15,"TAMBODMORA",3422
"502",2012-05-16,2012,5,16,"TAMBODMORA",2820
"503",2012-05-17,2012,5,17,"TAMBODMORA",2380
"504",2012-05-18,2012,5,18,"TAMBODMORA",2530
"505",2012-05-19,2012,5,19,"TAMBODMORA",1858
"506",2012-05-20,2012,5,20,"TAMBODMORA",1893
"507",2012-05-21,2012,5,21,"TAMBODMORA",1540
"508",2012-05-22,2012,5,22,"TAMBODMORA",356
"509",2012-05-23,2012,5,23,"TAMBODMORA",930
"510",2012-05-24,2012,5,24,"TAMBODMORA",360
"511",2012-05-25,2012,5,25,"TAMBODMORA",1903
"512",2012-05-26,2012,5,26,"TAMBODMORA",576
"513",2012-05-27,2012,5,27,"TAMBODMORA",0
"514",2012-05-28,2012,5,28,"TAMBODMORA",1312
"515",2012-05-29,2012,5,29,"TAMBODMORA",1490
"516",2012-05-30,2012,5,30,"TAMBODMORA",0
"517",2012-05-31,2012,5,31,"TAMBODMORA",0
"518",2012-06-01,2012,6,1,"TAMBODMORA",0
"519",2012-06-02,2012,6,2,"TAMBODMORA",0
"520",2012-06-03,2012,6,3,"TAMBODMORA",0
"521",2012-06-04,2012,6,4,"TAMBODMORA",0
"522",2012-06-05,2012,6,5,"TAMBODMORA",0
"523",2012-06-06,2012,6,6,"TAMBODMORA",0
"524",2012-06-07,2012,6,7,"TAMBODMORA",0
"525",2012-06-08,2012,6,8,"TAMBODMORA",0
"526",2012-06-09,2012,6,9,"TAMBODMORA",0
"527",2012-06-10,2012,6,10,"TAMBODMORA",0
"528",2012-06-11,2012,6,11,"TAMBODMORA",0
"529",2012-06-12,2012,6,12,"TAMBODMORA",0
"530",2012-06-13,2012,6,13,"TAMBODMORA",0
"531",2012-06-14,2012,6,14,"TAMBODMORA",533
"532",2012-06-15,2012,6,15,"TAMBODMORA",818
"533",2012-06-16,2012,6,16,"TAMBODMORA",2362
"534",2012-06-17,2012,6,17,"TAMBODMORA",854
"535",2012-06-18,2012,6,18,"TAMBODMORA",0
"536",2012-06-19,2012,6,19,"TAMBODMORA",1020
"537",2012-06-20,2012,6,20,"TAMBODMORA",77
"538",2012-06-21,2012,6,21,"TAMBODMORA",0
"539",2012-06-22,2012,6,22,"TAMBODMORA",0
"540",2012-06-23,2012,6,23,"TAMBODMORA",853
"541",2012-06-24,2012,6,24,"TAMBODMORA",2917
"542",2012-06-25,2012,6,25,"TAMBODMORA",0
"543",2012-06-26,2012,6,26,"TAMBODMORA",0
"544",2012-06-27,2012,6,27,"TAMBODMORA",0
"545",2012-06-28,2012,6,28,"TAMBODMORA",0
"546",2012-06-29,2012,6,29,"TAMBODMORA",0
"547",2012-06-30,2012,6,30,"TAMBODMORA",1650
"548",2012-07-01,2012,7,1,"TAMBODMORA",3204
"549",2012-07-02,2012,7,2,"TAMBODMORA",250
"550",2012-07-03,2012,7,3,"TAMBODMORA",0
"551",2012-07-04,2012,7,4,"TAMBODMORA",0
"552",2012-07-05,2012,7,5,"TAMBODMORA",0
"553",2012-07-06,2012,7,6,"TAMBODMORA",0
"554",2012-07-07,2012,7,7,"TAMBODMORA",0
"555",2012-07-08,2012,7,8,"TAMBODMORA",1038
"556",2012-07-09,2012,7,9,"TAMBODMORA",4859
"557",2012-07-10,2012,7,10,"TAMBODMORA",4189
"558",2012-07-11,2012,7,11,"TAMBODMORA",2040
"559",2012-07-12,2012,7,12,"TAMBODMORA",200
"560",2012-07-13,2012,7,13,"TAMBODMORA",2450
"561",2012-07-14,2012,7,14,"TAMBODMORA",3220
"562",2012-07-15,2012,7,15,"TAMBODMORA",0
"563",2012-07-16,2012,7,16,"TAMBODMORA",0
"564",2012-07-17,2012,7,17,"TAMBODMORA",0
"565",2012-07-18,2012,7,18,"TAMBODMORA",5860
"566",2012-07-19,2012,7,19,"TAMBODMORA",3440
"567",2012-07-20,2012,7,20,"TAMBODMORA",820
"568",2012-07-21,2012,7,21,"TAMBODMORA",2399
"569",2012-07-22,2012,7,22,"TAMBODMORA",1716
"570",2012-07-23,2012,7,23,"TAMBODMORA",3450
"571",2012-07-24,2012,7,24,"TAMBODMORA",890
"572",2012-07-25,2012,7,25,"TAMBODMORA",2285
"573",2012-07-26,2012,7,26,"TAMBODMORA",216
"574",2012-07-27,2012,7,27,"TAMBODMORA",1150
"575",2012-07-28,2012,7,28,"TAMBODMORA",340
"576",2012-07-29,2012,7,29,"TAMBODMORA",800
"577",2012-07-30,2012,7,30,"TAMBODMORA",1650
"578",2012-07-31,2012,7,31,"TAMBODMORA",1440
"579",2012-08-01,2012,8,1,"TAMBODMORA",0
"580",2012-08-02,2012,8,2,"TAMBODMORA",0
"581",2012-08-03,2012,8,3,"TAMBODMORA",0
"582",2012-08-04,2012,8,4,"TAMBODMORA",0
"583",2012-08-05,2012,8,5,"TAMBODMORA",0
"584",2012-08-06,2012,8,6,"TAMBODMORA",0
"585",2012-08-07,2012,8,7,"TAMBODMORA",0
"586",2012-08-08,2012,8,8,"TAMBODMORA",0
"587",2012-08-09,2012,8,9,"TAMBODMORA",0
"588",2012-08-10,2012,8,10,"TAMBODMORA",0
"589",2012-08-11,2012,8,11,"TAMBODMORA",0
"590",2012-08-12,2012,8,12,"TAMBODMORA",0
"591",2012-08-13,2012,8,13,"TAMBODMORA",0
"592",2012-08-14,2012,8,14,"TAMBODMORA",0
"593",2012-08-15,2012,8,15,"TAMBODMORA",0
"594",2012-08-16,2012,8,16,"TAMBODMORA",0
"595",2012-08-17,2012,8,17,"TAMBODMORA",0
"596",2012-08-18,2012,8,18,"TAMBODMORA",0
"597",2012-08-19,2012,8,19,"TAMBODMORA",0
"598",2012-08-20,2012,8,20,"TAMBODMORA",0
"599",2012-08-21,2012,8,21,"TAMBODMORA",0
"600",2012-08-22,2012,8,22,"TAMBODMORA",0
"601",2012-08-23,2012,8,23,"TAMBODMORA",0
"602",2012-08-24,2012,8,24,"TAMBODMORA",0
"603",2012-08-25,2012,8,25,"TAMBODMORA",0
"604",2012-08-26,2012,8,26,"TAMBODMORA",0
"605",2012-08-27,2012,8,27,"TAMBODMORA",0
"606",2012-08-28,2012,8,28,"TAMBODMORA",0
"607",2012-08-29,2012,8,29,"TAMBODMORA",0
"608",2012-08-30,2012,8,30,"TAMBODMORA",0
"609",2012-08-31,2012,8,31,"TAMBODMORA",0
"610",2012-09-01,2012,9,1,"TAMBODMORA",0
"611",2012-09-02,2012,9,2,"TAMBODMORA",0
"612",2012-09-03,2012,9,3,"TAMBODMORA",0
"613",2012-09-04,2012,9,4,"TAMBODMORA",0
"614",2012-09-05,2012,9,5,"TAMBODMORA",0
"615",2012-09-06,2012,9,6,"TAMBODMORA",0
"616",2012-09-07,2012,9,7,"TAMBODMORA",0
"617",2012-09-08,2012,9,8,"TAMBODMORA",0
"618",2012-09-09,2012,9,9,"TAMBODMORA",0
"619",2012-09-10,2012,9,10,"TAMBODMORA",0
"620",2012-09-11,2012,9,11,"TAMBODMORA",0
"621",2012-09-12,2012,9,12,"TAMBODMORA",0
"622",2012-09-13,2012,9,13,"TAMBODMORA",0
"623",2012-09-14,2012,9,14,"TAMBODMORA",0
"624",2012-09-15,2012,9,15,"TAMBODMORA",0
"625",2012-09-16,2012,9,16,"TAMBODMORA",0
"626",2012-09-17,2012,9,17,"TAMBODMORA",0
"627",2012-09-18,2012,9,18,"TAMBODMORA",0
"628",2012-09-19,2012,9,19,"TAMBODMORA",0
"629",2012-09-20,2012,9,20,"TAMBODMORA",0
"630",2012-09-21,2012,9,21,"TAMBODMORA",0
"631",2012-09-22,2012,9,22,"TAMBODMORA",0
"632",2012-09-23,2012,9,23,"TAMBODMORA",0
"633",2012-09-24,2012,9,24,"TAMBODMORA",0
"634",2012-09-25,2012,9,25,"TAMBODMORA",0
"635",2012-09-26,2012,9,26,"TAMBODMORA",0
"636",2012-09-27,2012,9,27,"TAMBODMORA",0
"637",2012-09-28,2012,9,28,"TAMBODMORA",0
"638",2012-09-29,2012,9,29,"TAMBODMORA",0
"639",2012-09-30,2012,9,30,"TAMBODMORA",0
"640",2012-10-01,2012,10,1,"TAMBODMORA",0
"641",2012-10-02,2012,10,2,"TAMBODMORA",0
"642",2012-10-03,2012,10,3,"TAMBODMORA",0
"643",2012-10-04,2012,10,4,"TAMBODMORA",0
"644",2012-10-05,2012,10,5,"TAMBODMORA",0
"645",2012-10-06,2012,10,6,"TAMBODMORA",0
"646",2012-10-07,2012,10,7,"TAMBODMORA",0
"647",2012-10-08,2012,10,8,"TAMBODMORA",0
"648",2012-10-09,2012,10,9,"TAMBODMORA",0
"649",2012-10-10,2012,10,10,"TAMBODMORA",0
"650",2012-10-11,2012,10,11,"TAMBODMORA",0
"651",2012-10-12,2012,10,12,"TAMBODMORA",0
"652",2012-10-13,2012,10,13,"TAMBODMORA",0
"653",2012-10-14,2012,10,14,"TAMBODMORA",0
"654",2012-10-15,2012,10,15,"TAMBODMORA",0
"655",2012-10-16,2012,10,16,"TAMBODMORA",0
"656",2012-10-17,2012,10,17,"TAMBODMORA",0
"657",2012-10-18,2012,10,18,"TAMBODMORA",0
"658",2012-10-19,2012,10,19,"TAMBODMORA",0
"659",2012-10-20,2012,10,20,"TAMBODMORA",0
"660",2012-10-21,2012,10,21,"TAMBODMORA",0
"661",2012-10-22,2012,10,22,"TAMBODMORA",0
"662",2012-10-23,2012,10,23,"TAMBODMORA",0
"663",2012-10-24,2012,10,24,"TAMBODMORA",0
"664",2012-10-25,2012,10,25,"TAMBODMORA",0
"665",2012-10-26,2012,10,26,"TAMBODMORA",0
"666",2012-10-27,2012,10,27,"TAMBODMORA",0
"667",2012-10-28,2012,10,28,"TAMBODMORA",0
"668",2012-10-29,2012,10,29,"TAMBODMORA",0
"669",2012-10-30,2012,10,30,"TAMBODMORA",0
"670",2012-10-31,2012,10,31,"TAMBODMORA",0
"671",2012-11-01,2012,11,1,"TAMBODMORA",0
"672",2012-11-02,2012,11,2,"TAMBODMORA",0
"673",2012-11-03,2012,11,3,"TAMBODMORA",0
"674",2012-11-04,2012,11,4,"TAMBODMORA",0
"675",2012-11-05,2012,11,5,"TAMBODMORA",0
"676",2012-11-06,2012,11,6,"TAMBODMORA",0
"677",2012-11-07,2012,11,7,"TAMBODMORA",0
"678",2012-11-08,2012,11,8,"TAMBODMORA",0
"679",2012-11-09,2012,11,9,"TAMBODMORA",0
"680",2012-11-10,2012,11,10,"TAMBODMORA",0
"681",2012-11-11,2012,11,11,"TAMBODMORA",0
"682",2012-11-12,2012,11,12,"TAMBODMORA",0
"683",2012-11-13,2012,11,13,"TAMBODMORA",0
"684",2012-11-14,2012,11,14,"TAMBODMORA",0
"685",2012-11-15,2012,11,15,"TAMBODMORA",0
"686",2012-11-16,2012,11,16,"TAMBODMORA",0
"687",2012-11-17,2012,11,17,"TAMBODMORA",0
"688",2012-11-18,2012,11,18,"TAMBODMORA",0
"689",2012-11-19,2012,11,19,"TAMBODMORA",0
"690",2012-11-20,2012,11,20,"TAMBODMORA",0
"691",2012-11-21,2012,11,21,"TAMBODMORA",0
"692",2012-11-22,2012,11,22,"TAMBODMORA",0
"693",2012-11-23,2012,11,23,"TAMBODMORA",1825
"694",2012-11-24,2012,11,24,"TAMBODMORA",1958
"695",2012-11-25,2012,11,25,"TAMBODMORA",928
"696",2012-11-26,2012,11,26,"TAMBODMORA",4831
"697",2012-11-27,2012,11,27,"TAMBODMORA",3098
"698",2012-11-28,2012,11,28,"TAMBODMORA",3767
"699",2012-11-29,2012,11,29,"TAMBODMORA",3120
"700",2012-11-30,2012,11,30,"TAMBODMORA",3596
"701",2012-12-01,2012,12,1,"TAMBODMORA",3123
"702",2012-12-02,2012,12,2,"TAMBODMORA",1743
"703",2012-12-03,2012,12,3,"TAMBODMORA",1220
"704",2012-12-04,2012,12,4,"TAMBODMORA",957
"705",2012-12-05,2012,12,5,"TAMBODMORA",2134
"706",2012-12-06,2012,12,6,"TAMBODMORA",1730
"707",2012-12-07,2012,12,7,"TAMBODMORA",5388
"708",2012-12-08,2012,12,8,"TAMBODMORA",6341
"709",2012-12-09,2012,12,9,"TAMBODMORA",4883
"710",2012-12-10,2012,12,10,"TAMBODMORA",2101
"711",2012-12-11,2012,12,11,"TAMBODMORA",4211
"712",2012-12-12,2012,12,12,"TAMBODMORA",1888
"713",2012-12-13,2012,12,13,"TAMBODMORA",3094
"714",2012-12-14,2012,12,14,"TAMBODMORA",3241
"715",2012-12-15,2012,12,15,"TAMBODMORA",2588
"716",2012-12-16,2012,12,16,"TAMBODMORA",2591
"717",2012-12-17,2012,12,17,"TAMBODMORA",2105
"718",2012-12-18,2012,12,18,"TAMBODMORA",0
"719",2012-12-19,2012,12,19,"TAMBODMORA",0
"720",2012-12-20,2012,12,20,"TAMBODMORA",0
"721",2012-12-21,2012,12,21,"TAMBODMORA",0
"722",2012-12-22,2012,12,22,"TAMBODMORA",0
"723",2012-12-23,2012,12,23,"TAMBODMORA",0
"724",2012-12-24,2012,12,24,"TAMBODMORA",0
"725",2012-12-25,2012,12,25,"TAMBODMORA",0
"726",2012-12-26,2012,12,26,"TAMBODMORA",0
"727",2012-12-27,2012,12,27,"TAMBODMORA",0
"728",2012-12-28,2012,12,28,"TAMBODMORA",0
"729",2012-12-29,2012,12,29,"TAMBODMORA",0
"730",2012-12-30,2012,12,30,"TAMBODMORA",0
"731",2012-12-31,2012,12,31,"TAMBODMORA",0
"732",2013-01-01,2013,1,1,"TAMBODMORA",0
"733",2013-01-02,2013,1,2,"TAMBODMORA",0
"734",2013-01-03,2013,1,3,"TAMBODMORA",0
"735",2013-01-04,2013,1,4,"TAMBODMORA",0
"736",2013-01-05,2013,1,5,"TAMBODMORA",0
"737",2013-01-06,2013,1,6,"TAMBODMORA",0
"738",2013-01-07,2013,1,7,"TAMBODMORA",0
"739",2013-01-08,2013,1,8,"TAMBODMORA",0
"740",2013-01-09,2013,1,9,"TAMBODMORA",0
"741",2013-01-10,2013,1,10,"TAMBODMORA",0
"742",2013-01-11,2013,1,11,"TAMBODMORA",0
"743",2013-01-12,2013,1,12,"TAMBODMORA",0
"744",2013-01-13,2013,1,13,"TAMBODMORA",0
"745",2013-01-14,2013,1,14,"TAMBODMORA",0
"746",2013-01-15,2013,1,15,"TAMBODMORA",0
"747",2013-01-16,2013,1,16,"TAMBODMORA",0
"748",2013-01-17,2013,1,17,"TAMBODMORA",0
"749",2013-01-18,2013,1,18,"TAMBODMORA",0
"750",2013-01-19,2013,1,19,"TAMBODMORA",0
"751",2013-01-20,2013,1,20,"TAMBODMORA",0
"752",2013-01-21,2013,1,21,"TAMBODMORA",606
"753",2013-01-22,2013,1,22,"TAMBODMORA",803.964
"754",2013-01-23,2013,1,23,"TAMBODMORA",1085
"755",2013-01-24,2013,1,24,"TAMBODMORA",1083.824
"756",2013-01-25,2013,1,25,"TAMBODMORA",2182.519
"757",2013-01-26,2013,1,26,"TAMBODMORA",767.213
"758",2013-01-27,2013,1,27,"TAMBODMORA",0
"759",2013-01-28,2013,1,28,"TAMBODMORA",0
"760",2013-01-29,2013,1,29,"TAMBODMORA",0
"761",2013-01-30,2013,1,30,"TAMBODMORA",0
"762",2013-01-31,2013,1,31,"TAMBODMORA",0
"763",2013-02-01,2013,2,1,"TAMBODMORA",0
"764",2013-02-02,2013,2,2,"TAMBODMORA",0
"765",2013-02-03,2013,2,3,"TAMBODMORA",0
"766",2013-02-04,2013,2,4,"TAMBODMORA",0
"767",2013-02-05,2013,2,5,"TAMBODMORA",0
"768",2013-02-06,2013,2,6,"TAMBODMORA",0
"769",2013-02-07,2013,2,7,"TAMBODMORA",0
"770",2013-02-08,2013,2,8,"TAMBODMORA",0
"771",2013-02-09,2013,2,9,"TAMBODMORA",0
"772",2013-02-10,2013,2,10,"TAMBODMORA",0
"773",2013-02-11,2013,2,11,"TAMBODMORA",0
"774",2013-02-12,2013,2,12,"TAMBODMORA",0
"775",2013-02-13,2013,2,13,"TAMBODMORA",0
"776",2013-02-14,2013,2,14,"TAMBODMORA",0
"777",2013-02-15,2013,2,15,"TAMBODMORA",0
"778",2013-02-16,2013,2,16,"TAMBODMORA",0
"779",2013-02-17,2013,2,17,"TAMBODMORA",0
"780",2013-02-18,2013,2,18,"TAMBODMORA",0
"781",2013-02-19,2013,2,19,"TAMBODMORA",0
"782",2013-02-20,2013,2,20,"TAMBODMORA",0
"783",2013-02-21,2013,2,21,"TAMBODMORA",0
"784",2013-02-22,2013,2,22,"TAMBODMORA",0
"785",2013-02-23,2013,2,23,"TAMBODMORA",0
"786",2013-02-24,2013,2,24,"TAMBODMORA",0
"787",2013-02-25,2013,2,25,"TAMBODMORA",0
"788",2013-02-26,2013,2,26,"TAMBODMORA",0
"789",2013-02-27,2013,2,27,"TAMBODMORA",0
"790",2013-02-28,2013,2,28,"TAMBODMORA",0
"791",2013-03-01,2013,3,1,"TAMBODMORA",0
"792",2013-03-02,2013,3,2,"TAMBODMORA",0
"793",2013-03-03,2013,3,3,"TAMBODMORA",0
"794",2013-03-04,2013,3,4,"TAMBODMORA",0
"795",2013-03-05,2013,3,5,"TAMBODMORA",0
"796",2013-03-06,2013,3,6,"TAMBODMORA",0
"797",2013-03-07,2013,3,7,"TAMBODMORA",0
"798",2013-03-08,2013,3,8,"TAMBODMORA",0
"799",2013-03-09,2013,3,9,"TAMBODMORA",0
"800",2013-03-10,2013,3,10,"TAMBODMORA",0
"801",2013-03-11,2013,3,11,"TAMBODMORA",0
"802",2013-03-12,2013,3,12,"TAMBODMORA",0
"803",2013-03-13,2013,3,13,"TAMBODMORA",0
"804",2013-03-14,2013,3,14,"TAMBODMORA",0
"805",2013-03-15,2013,3,15,"TAMBODMORA",0
"806",2013-03-16,2013,3,16,"TAMBODMORA",0
"807",2013-03-17,2013,3,17,"TAMBODMORA",0
"808",2013-03-18,2013,3,18,"TAMBODMORA",0
"809",2013-03-19,2013,3,19,"TAMBODMORA",0
"810",2013-03-20,2013,3,20,"TAMBODMORA",0
"811",2013-03-21,2013,3,21,"TAMBODMORA",0
"812",2013-03-22,2013,3,22,"TAMBODMORA",0
"813",2013-03-23,2013,3,23,"TAMBODMORA",0
"814",2013-03-24,2013,3,24,"TAMBODMORA",0
"815",2013-03-25,2013,3,25,"TAMBODMORA",0
"816",2013-03-26,2013,3,26,"TAMBODMORA",0
"817",2013-03-27,2013,3,27,"TAMBODMORA",0
"818",2013-03-28,2013,3,28,"TAMBODMORA",0
"819",2013-03-29,2013,3,29,"TAMBODMORA",0
"820",2013-03-30,2013,3,30,"TAMBODMORA",0
"821",2013-03-31,2013,3,31,"TAMBODMORA",0
"822",2013-04-01,2013,4,1,"TAMBODMORA",0
"823",2013-04-02,2013,4,2,"TAMBODMORA",0
"824",2013-04-03,2013,4,3,"TAMBODMORA",0
"825",2013-04-04,2013,4,4,"TAMBODMORA",0
"826",2013-04-05,2013,4,5,"TAMBODMORA",0
"827",2013-04-06,2013,4,6,"TAMBODMORA",0
"828",2013-04-07,2013,4,7,"TAMBODMORA",0
"829",2013-04-08,2013,4,8,"TAMBODMORA",0
"830",2013-04-09,2013,4,9,"TAMBODMORA",0
"831",2013-04-10,2013,4,10,"TAMBODMORA",0
"832",2013-04-11,2013,4,11,"TAMBODMORA",0
"833",2013-04-12,2013,4,12,"TAMBODMORA",0
"834",2013-04-13,2013,4,13,"TAMBODMORA",0
"835",2013-04-14,2013,4,14,"TAMBODMORA",0
"836",2013-04-15,2013,4,15,"TAMBODMORA",0
"837",2013-04-16,2013,4,16,"TAMBODMORA",0
"838",2013-04-17,2013,4,17,"TAMBODMORA",0
"839",2013-04-18,2013,4,18,"TAMBODMORA",0
"840",2013-04-19,2013,4,19,"TAMBODMORA",0
"841",2013-04-20,2013,4,20,"TAMBODMORA",0
"842",2013-04-21,2013,4,21,"TAMBODMORA",0
"843",2013-04-22,2013,4,22,"TAMBODMORA",0
"844",2013-04-23,2013,4,23,"TAMBODMORA",0
"845",2013-04-24,2013,4,24,"TAMBODMORA",0
"846",2013-04-25,2013,4,25,"TAMBODMORA",0
"847",2013-04-26,2013,4,26,"TAMBODMORA",0
"848",2013-04-27,2013,4,27,"TAMBODMORA",0
"849",2013-04-28,2013,4,28,"TAMBODMORA",0
"850",2013-04-29,2013,4,29,"TAMBODMORA",0
"851",2013-04-30,2013,4,30,"TAMBODMORA",0
"852",2013-05-01,2013,5,1,"TAMBODMORA",0
"853",2013-05-02,2013,5,2,"TAMBODMORA",0
"854",2013-05-03,2013,5,3,"TAMBODMORA",0
"855",2013-05-04,2013,5,4,"TAMBODMORA",0
"856",2013-05-05,2013,5,5,"TAMBODMORA",0
"857",2013-05-06,2013,5,6,"TAMBODMORA",0
"858",2013-05-07,2013,5,7,"TAMBODMORA",0
"859",2013-05-08,2013,5,8,"TAMBODMORA",0
"860",2013-05-09,2013,5,9,"TAMBODMORA",0
"861",2013-05-10,2013,5,10,"TAMBODMORA",0
"862",2013-05-11,2013,5,11,"TAMBODMORA",0
"863",2013-05-12,2013,5,12,"TAMBODMORA",0
"864",2013-05-13,2013,5,13,"TAMBODMORA",0
"865",2013-05-14,2013,5,14,"TAMBODMORA",0
"866",2013-05-15,2013,5,15,"TAMBODMORA",0
"867",2013-05-16,2013,5,16,"TAMBODMORA",0
"868",2013-05-17,2013,5,17,"TAMBODMORA",2417.813
"869",2013-05-18,2013,5,18,"TAMBODMORA",3372.125
"870",2013-05-19,2013,5,19,"TAMBODMORA",4785
"871",2013-05-20,2013,5,20,"TAMBODMORA",3690
"872",2013-05-21,2013,5,21,"TAMBODMORA",4480
"873",2013-05-22,2013,5,22,"TAMBODMORA",5350
"874",2013-05-23,2013,5,23,"TAMBODMORA",3250
"875",2013-05-24,2013,5,24,"TAMBODMORA",5920
"876",2013-05-25,2013,5,25,"TAMBODMORA",4780
"877",2013-05-26,2013,5,26,"TAMBODMORA",6670
"878",2013-05-27,2013,5,27,"TAMBODMORA",5410
"879",2013-05-28,2013,5,28,"TAMBODMORA",2670
"880",2013-05-29,2013,5,29,"TAMBODMORA",3920
"881",2013-05-30,2013,5,30,"TAMBODMORA",6930
"882",2013-05-31,2013,5,31,"TAMBODMORA",5940
"883",2013-06-01,2013,6,1,"TAMBODMORA",0
"884",2013-06-02,2013,6,2,"TAMBODMORA",0
"885",2013-06-03,2013,6,3,"TAMBODMORA",0
"886",2013-06-04,2013,6,4,"TAMBODMORA",0
"887",2013-06-05,2013,6,5,"TAMBODMORA",0
"888",2013-06-06,2013,6,6,"TAMBODMORA",0
"889",2013-06-07,2013,6,7,"TAMBODMORA",0
"890",2013-06-08,2013,6,8,"TAMBODMORA",0
"891",2013-06-09,2013,6,9,"TAMBODMORA",0
"892",2013-06-10,2013,6,10,"TAMBODMORA",0
"893",2013-06-11,2013,6,11,"TAMBODMORA",0
"894",2013-06-12,2013,6,12,"TAMBODMORA",0
"895",2013-06-13,2013,6,13,"TAMBODMORA",0
"896",2013-06-14,2013,6,14,"TAMBODMORA",0
"897",2013-06-15,2013,6,15,"TAMBODMORA",0
"898",2013-06-16,2013,6,16,"TAMBODMORA",0
"899",2013-06-17,2013,6,17,"TAMBODMORA",0
"900",2013-06-18,2013,6,18,"TAMBODMORA",0
"901",2013-06-19,2013,6,19,"TAMBODMORA",0
"902",2013-06-20,2013,6,20,"TAMBODMORA",0
"903",2013-06-21,2013,6,21,"TAMBODMORA",0
"904",2013-06-22,2013,6,22,"TAMBODMORA",0
"905",2013-06-23,2013,6,23,"TAMBODMORA",0
"906",2013-06-24,2013,6,24,"TAMBODMORA",2760
"907",2013-06-25,2013,6,25,"TAMBODMORA",671
"908",2013-06-26,2013,6,26,"TAMBODMORA",4235
"909",2013-06-27,2013,6,27,"TAMBODMORA",2490
"910",2013-06-28,2013,6,28,"TAMBODMORA",3820
"911",2013-06-29,2013,6,29,"TAMBODMORA",2535
"912",2013-06-30,2013,6,30,"TAMBODMORA",770
"913",2013-07-01,2013,7,1,"TAMBODMORA",0
"914",2013-07-02,2013,7,2,"TAMBODMORA",0
"915",2013-07-03,2013,7,3,"TAMBODMORA",0
"916",2013-07-04,2013,7,4,"TAMBODMORA",0
"917",2013-07-05,2013,7,5,"TAMBODMORA",0
"918",2013-07-06,2013,7,6,"TAMBODMORA",0
"919",2013-07-07,2013,7,7,"TAMBODMORA",0
"920",2013-07-08,2013,7,8,"TAMBODMORA",0
"921",2013-07-09,2013,7,9,"TAMBODMORA",0
"922",2013-07-10,2013,7,10,"TAMBODMORA",0
"923",2013-07-11,2013,7,11,"TAMBODMORA",0
"924",2013-07-12,2013,7,12,"TAMBODMORA",0
"925",2013-07-13,2013,7,13,"TAMBODMORA",0
"926",2013-07-14,2013,7,14,"TAMBODMORA",0
"927",2013-07-15,2013,7,15,"TAMBODMORA",0
"928",2013-07-16,2013,7,16,"TAMBODMORA",0
"929",2013-07-17,2013,7,17,"TAMBODMORA",0
"930",2013-07-18,2013,7,18,"TAMBODMORA",0
"931",2013-07-19,2013,7,19,"TAMBODMORA",0
"932",2013-07-20,2013,7,20,"TAMBODMORA",0
"933",2013-07-21,2013,7,21,"TAMBODMORA",0
"934",2013-07-22,2013,7,22,"TAMBODMORA",0
"935",2013-07-23,2013,7,23,"TAMBODMORA",0
"936",2013-07-24,2013,7,24,"TAMBODMORA",0
"937",2013-07-25,2013,7,25,"TAMBODMORA",0
"938",2013-07-26,2013,7,26,"TAMBODMORA",0
"939",2013-07-27,2013,7,27,"TAMBODMORA",0
"940",2013-07-28,2013,7,28,"TAMBODMORA",0
"941",2013-07-29,2013,7,29,"TAMBODMORA",0
"942",2013-07-30,2013,7,30,"TAMBODMORA",0
"943",2013-07-31,2013,7,31,"TAMBODMORA",0
